postal_code,city,lat,long
05150,Moydans,44.3996,5.5035
02610,Moÿ-de-l'Aisne,49.75,3.3667
74150,Moye,45.8757,5.9129
88700,Moyemont,48.3501,6.539
54118,Moyen,48.4845,6.5691
80400,Moyencourt,49.722,2.9515
80290,Moyencourt-lès-Poix,49.8025,2.0339
88420,Moyenmoutier,48.3773,6.9005
60190,Moyenneville,49.4902,2.6353
62121,Moyenneville,50.1817,2.7806
80870,Moyenneville,50.0708,1.7502
57630,Moyenvic,48.7785,6.5642
57250,Moyeuvre-Grande,49.2529,6.0447
57250,Moyeuvre-Petite,49.2701,6.0255
50860,Moyon,49.0004,-1.1186
50860,Moyon Villages,49.0008,-1.1186
50420,Moyon Villages,49.0008,-1.1186
12160,Moyrazès,44.3434,2.4391
60190,Moyvillers,49.4149,2.6511
63200,Mozac,45.8939,3.0951
49610,Mozé-sur-Louet,47.3578,-0.552
68480,Mœrnach,47.5043,7.254
76590,Muchedent,49.7716,1.1822
34130,Mudaison,43.6462,4.0392
35290,Muel,48.1271,-2.1586
68640,Muespach,47.5491,7.378
68640,Muespach-le-Haut,47.5473,7.4022
40250,Mugron,43.7498,-0.7524
67130,Muhlbach-sur-Bruche,48.5155,7.2979
68380,Muhlbach-sur-Munster,48.0255,7.0824
41500,Muides-sur-Loire,47.6696,1.5269
60480,Muidorge,49.5314,2.1378
27430,Muids,49.2231,1.2901
80400,Muille-Villette,49.7276,3.0677
60640,Muirancourt,49.6443,3.0104
51140,Muizon,49.275,3.8908
78790,Mulcent,48.8787,1.6519
57260,Mulcey,48.8012,6.663
67350,Mulhausen,48.8832,7.5527
68052,Mulhouse,47.752,7.3287
68054,Mulhouse,47.752,7.3287
68053,Mulhouse,47.752,7.3287
68050,Mulhouse,47.752,7.3287
68051,Mulhouse,47.752,7.3287
68055,Mulhouse,47.752,7.3287
68066,Mulhouse,47.752,7.3287
68076,Mulhouse,47.752,7.3287
68073,Mulhouse,47.752,7.3287
68091,Mulhouse,47.752,7.3287
68093,Mulhouse,47.752,7.3287
68090,Mulhouse,47.752,7.3287
68097,Mulhouse,47.752,7.3287
68086,Mulhouse,47.752,7.3287
68099,Mulhouse,47.752,7.3287
68072,Mulhouse,47.752,7.3287
68085,Mulhouse,47.752,7.3287
68084,Mulhouse,47.752,7.3287
68083,Mulhouse,47.752,7.3287
68082,Mulhouse,47.752,7.3287
68200,Mulhouse,47.752,7.3287
68077,Mulhouse,47.752,7.3287
68074,Mulhouse,47.752,7.3287
68100,Mulhouse,47.752,7.3287
68056,Mulhouse,47.752,7.3287
68092,Mulhouse,47.752,7.3287
68064,Mulhouse,47.752,7.3287
68057,Mulhouse,47.752,7.3287
68944,Mulhouse,47.752,7.3287
68945,Mulhouse,47.752,7.3287
68948,Mulhouse,47.752,7.3287
68070,Mulhouse,47.752,7.3287
68943,Mulhouse,47.752,7.3287
68067,Mulhouse,47.752,7.3287
68949,Mulhouse,47.752,7.3287
68065,Mulhouse,47.752,7.3287
68069,Mulhouse,47.752,7.3287
68068,Mulhouse,47.752,7.3287
68941,Mulhouse,47.752,7.3287
68071,Mulhouse,47.752,7.3287
68947,Mulhouse,47.752,7.3287
68063,Mulhouse,47.752,7.3287
68062,Mulhouse,47.752,7.3287
68061,Mulhouse,47.752,7.3287
68060,Mulhouse,47.752,7.3287
68059,Mulhouse,47.752,7.3287
68058,Mulhouse,47.752,7.3287
68968,Mulhouse,47.752,7.3287
72230,Mulsanne,47.9115,0.2483
41500,Mulsans,47.6963,1.3853
65350,Mun,43.2838,0.2694
67470,Munchhausen,48.9202,8.1488
68740,Munchhouse,47.8693,7.4523
62890,Muncq-Nieurlet,50.8472,2.1147
67454,Mundolsheim,48.6422,7.7138
67452,Mundolsheim,48.6422,7.7138
67455,Mundolsheim,48.6422,7.7138
67451,Mundolsheim,48.6422,7.7138
67456,Mundolsheim,48.6422,7.7138
67450,Mundolsheim,48.6422,7.7138
67457,Mundolsheim,48.6422,7.7138
67458,Mundolsheim,48.6422,7.7138
67459,Mundolsheim,48.6422,7.7138
67453,Mundolsheim,48.6422,7.7138
50490,Muneville-le-Bingard,49.1206,-1.4799
50290,Muneville-sur-Mer,48.9344,-1.491
68140,Munster,48.0405,7.1393
57670,Munster,48.9154,6.9066
68320,Muntzenheim,48.1015,7.4759
68250,Munwiller,47.9302,7.3441
20219,Muracciole,42.1698,9.184
12370,Murasson,43.7599,2.7646
15300,Murat,45.1101,2.8686
03390,Murat,46.4026,2.9112
19170,Murat,45.5407,1.8948
63150,Murat-le-Quaire,45.5979,2.7351
20239,Murato,42.578,9.3271
81320,Murat-sur-Vèbre,43.6848,2.8547
68530,Murbach,47.9232,7.1556
12600,Mur-de-Barrez,44.8426,2.6615
22530,Mûr-de-Bretagne,48.2008,-2.9862
41230,Mur-de-Sologne,47.4124,1.6083
60220,Mureaumont,49.6386,1.7854
26240,Mureils,45.2096,4.9306
74540,Mûres,45.8062,6.0377
31603,Muret,43.46,1.3254
31606,Muret,43.46,1.3254
31608,Muret,43.46,1.3254
31604,Muret,43.46,1.3254
31609,Muret,43.46,1.3254
31605,Muret,43.46,1.3254
31600,Muret,43.46,1.3254
31601,Muret,43.46,1.3254
31602,Muret,43.46,1.3254
02210,Muret-et-Crouttes,49.2846,3.4167
12330,Muret-le-Château,44.4933,2.5756
38420,Murianette,45.1909,5.8186
38160,Murinais,45.2121,5.3162
34980,Murles,43.6886,3.7459
58700,Murlin,47.2048,3.1817
20225,Muro,42.5458,8.9141
63790,Murol,45.5731,2.943
12600,Murols,44.7544,2.5764
17430,Muron,46.0352,-0.8289
36700,Murs,46.9144,1.1617
84220,Murs,43.9519,5.2415
01300,Murs,45.6417,5.6613
49610,Mûrs-Erigné,47.3959,-0.5529
51120,Mœurs-Verdey,48.7333,3.6833
08150,Murtin-et-Bogny,49.8171,4.5384
55110,Murvaux,49.3916,5.2459
34490,Murviel-lès-Béziers,43.4333,3.1333
34570,Murviel-lès-Montpellier,43.6053,3.7375
54490,Murville,49.3381,5.8247
20160,Murzo,42.1681,8.8263
30121,Mus,43.7398,4.2005
02160,Muscourt,49.3644,3.7482
64130,Musculdy,43.1969,-0.966
74270,Musièges,46.0127,5.9535
21230,Musigny,47.1629,4.52
52300,Mussey-sur-Marne,48.3787,5.149
24400,Mussidan,45.035,0.3649
67600,Mussig,48.2299,7.5196
21150,Mussy-la-Fosse,47.5217,4.4384
71170,Mussy-sous-Dun,46.2344,4.3317
10250,Mussy-sur-Seine,47.9779,4.4974
39290,Mutigney,47.277,5.5438
51160,Mutigny,49.0667,4.0249
14220,Mutrécy,49.0652,-0.4202
67600,Muttersholtz,48.2676,7.5357
67270,Mutzenhouse,48.741,7.5889
67190,Mutzig,48.5397,7.4559
62147,Mœuvres,50.15,3.0667
59400,Mœuvres,50.1633,3.0653
55230,Muzeray,49.3392,5.6213
56190,Muzillac,47.5532,-2.4821
27650,Muzy,48.7741,1.3477
73800,Myans,45.5134,5.9939
58440,Myennes,47.446,2.9336
25440,Myon,47.0247,5.942
64190,Nabas,43.3323,-0.8749
16390,Nabinaud,45.2858,0.2127
24250,Nabirat,44.7533,1.2974
62142,Nabringhen,50.7461,1.8645
17380,Nachamps,46.0172,-0.6248
24590,Nadaillac,45.0394,1.3971
46350,Nadaillac-de-Rouge,44.8485,1.4286
03450,Nades,46.1591,2.9681
46360,Nadillac,44.5631,1.5184
27190,Nagel-Séez-Mesnil,48.9235,0.936
81320,Nages,43.6751,2.7791
30114,Nages-et-Solorgues,43.7906,4.23
66340,Nahuja,42.4243,1.9955
24390,Nailhac,45.2265,1.1527
23800,Naillat,46.2644,1.6372
31560,Nailloux,43.3561,1.6229
89100,Nailly,48.2234,3.2219
86530,Naintré,46.7628,0.483
91750,Nainville-les-Roches,48.5056,2.4951
25360,Naisey-les-Granges,47.2167,6.25
55190,Naives-en-Blois,48.6618,5.548
55000,Naives-Rosières,48.7833,5.2167
55500,Naix-aux-Forges,48.6372,5.3765
56500,Naizin,47.9897,-2.8327
12270,Najac,44.22,1.9787
86310,Nalliers,46.6023,0.8661
85370,Nalliers,46.4706,-1.0295
09300,Nalzen,42.9171,1.758
68740,Nambsheim,47.9339,7.5614
60400,Nampcel,49.4854,3.0985
02140,Nampcelles-la-Cour,49.7787,4.0031
80120,Nampont,50.35,1.75
80290,Namps-Maisnil,49.8,2.1
02200,Nampteuil-sous-Muret,49.3008,3.4251
80160,Nampty,49.7943,2.2031
18330,Nançay,47.3501,2.1929
39140,Nance,46.7396,5.4263
73470,Nances,45.5901,5.7969
39150,Nanchez,46.5075,5.8669
16230,Nanclars,45.8436,0.2199
39160,Nanc-lès-Saint-Amour,46.4233,5.359
55500,Nançois-le-Grand,48.7158,5.3823
55500,Nançois-sur-Ornain,48.7129,5.2999
17600,Nancras,45.7451,-0.8829
25360,Nancray,47.2454,6.1828
45340,Nancray-sur-Rimarde,48.0683,2.3324
39270,Nancuise,46.467,5.5339
54049,Nancy,48.6844,6.185
54100,Nancy,48.6844,6.185
54046,Nancy,48.6844,6.185
54063,Nancy,48.6844,6.185
54053,Nancy,48.6844,6.185
54054,Nancy,48.6844,6.185
54064,Nancy,48.6844,6.185
54042,Nancy,48.6844,6.185
54098,Nancy,48.6844,6.185
54097,Nancy,48.6844,6.185
54037,Nancy,48.6844,6.185
54071,Nancy,48.6844,6.185
54038,Nancy,48.6844,6.185
54062,Nancy,48.6844,6.185
54048,Nancy,48.6844,6.185
54072,Nancy,48.6844,6.185
54073,Nancy,48.6844,6.185
54043,Nancy,48.6844,6.185
54056,Nancy,48.6844,6.185
54047,Nancy,48.6844,6.185
54074,Nancy,48.6844,6.185
54096,Nancy,48.6844,6.185
54082,Nancy,48.6844,6.185
54045,Nancy,48.6844,6.185
54076,Nancy,48.6844,6.185
54052,Nancy,48.6844,6.185
54041,Nancy,48.6844,6.185
54035,Nancy,48.6844,6.185
54008,Nancy,48.6844,6.185
54036,Nancy,48.6844,6.185
54006,Nancy,48.6844,6.185
54005,Nancy,48.6844,6.185
54004,Nancy,48.6844,6.185
54003,Nancy,48.6844,6.185
54900,Nancy,48.6844,6.185
54009,Nancy,48.6844,6.185
54002,Nancy,48.6844,6.185
54000,Nancy,48.6844,6.185
54931,Nancy,48.6844,6.185
54933,Nancy,48.6844,6.185
54934,Nancy,48.6844,6.185
54939,Nancy,48.6844,6.185
54941,Nancy,48.6844,6.185
54039,Nancy,48.6844,6.185
54001,Nancy,48.6844,6.185
54010,Nancy,48.6844,6.185
54007,Nancy,48.6844,6.185
54012,Nancy,48.6844,6.185
54032,Nancy,48.6844,6.185
54031,Nancy,48.6844,6.185
54013,Nancy,48.6844,6.185
54014,Nancy,48.6844,6.185
54029,Nancy,48.6844,6.185
54015,Nancy,48.6844,6.185
54023,Nancy,48.6844,6.185
54022,Nancy,48.6844,6.185
54016,Nancy,48.6844,6.185
54021,Nancy,48.6844,6.185
54011,Nancy,48.6844,6.185
54017,Nancy,48.6844,6.185
54020,Nancy,48.6844,6.185
74300,Nancy-sur-Cluses,46.0419,6.5836
42720,Nandax,46.0979,4.1664
77176,Nandy,48.583,2.5629
45330,Nangeville,48.3094,2.324
77370,Nangis,48.5554,3.0131
74380,Nangy,46.1546,6.3062
58350,Nannay,47.2621,3.1911
25680,Nans,47.4765,6.4118
83860,Nans-les-Pins,43.3707,5.7819
21390,Nan-sous-Thil,47.3741,4.3586
25330,Nans-sous-Sainte-Anne,46.9773,6.0018
12230,Nant,44.0225,3.3012
77760,Nanteau-sur-Essonne,48.3167,2.4167
77710,Nanteau-sur-Lunain,48.2567,2.8114
92000,Nanterre,48.892,2.2067
92026,Nanterre,48.892,2.2067
92891,Nanterre,48.892,2.2067
92892,Nanterre,48.892,2.2067
92739,Nanterre,48.892,2.2067
92738,Nanterre,48.892,2.2067
92737,Nanterre,48.892,2.2067
92021,Nanterre,48.892,2.2067
92893,Nanterre,48.892,2.2067
92736,Nanterre,48.892,2.2067
92735,Nanterre,48.892,2.2067
92894,Nanterre,48.892,2.2067
92730,Nanterre,48.892,2.2067
92895,Nanterre,48.892,2.2067
92896,Nanterre,48.892,2.2067
92022,Nanterre,48.892,2.2067
92729,Nanterre,48.892,2.2067
92752,Nanterre,48.892,2.2067
92023,Nanterre,48.892,2.2067
92024,Nanterre,48.892,2.2067
92728,Nanterre,48.892,2.2067
92889,Nanterre,48.892,2.2067
92727,Nanterre,48.892,2.2067
92887,Nanterre,48.892,2.2067
92020,Nanterre,48.892,2.2067
92751,Nanterre,48.892,2.2067
92756,Nanterre,48.892,2.2067
92748,Nanterre,48.892,2.2067
92747,Nanterre,48.892,2.2067
92745,Nanterre,48.892,2.2067
92758,Nanterre,48.892,2.2067
92881,Nanterre,48.892,2.2067
92882,Nanterre,48.892,2.2067
92744,Nanterre,48.892,2.2067
92743,Nanterre,48.892,2.2067
92742,Nanterre,48.892,2.2067
92883,Nanterre,48.892,2.2067
92884,Nanterre,48.892,2.2067
92741,Nanterre,48.892,2.2067
92016,Nanterre,48.892,2.2067
92017,Nanterre,48.892,2.2067
92018,Nanterre,48.892,2.2067
92885,Nanterre,48.892,2.2067
92019,Nanterre,48.892,2.2067
92886,Nanterre,48.892,2.2067
92726,Nanterre,48.892,2.2067
92897,Nanterre,48.892,2.2067
92025,Nanterre,48.892,2.2067
92001,Nanterre,48.892,2.2067
92002,Nanterre,48.892,2.2067
92003,Nanterre,48.892,2.2067
92004,Nanterre,48.892,2.2067
92005,Nanterre,48.892,2.2067
92006,Nanterre,48.892,2.2067
92007,Nanterre,48.892,2.2067
92008,Nanterre,48.892,2.2067
92009,Nanterre,48.892,2.2067
92010,Nanterre,48.892,2.2067
92012,Nanterre,48.892,2.2067
92013,Nanterre,48.892,2.2067
92014,Nanterre,48.892,2.2067
92015,Nanterre,48.892,2.2067
92011,Nanterre,48.892,2.2067
92755,Nanterre,48.892,2.2067
92725,Nanterre,48.892,2.2067
92029,Nanterre,48.892,2.2067
92028,Nanterre,48.892,2.2067
92898,Nanterre,48.892,2.2067
92027,Nanterre,48.892,2.2067
92722,Nanterre,48.892,2.2067
92721,Nanterre,48.892,2.2067
44016,Nantes,47.2173,-1.5534
44040,Nantes,47.2173,-1.5534
44092,Nantes,47.2173,-1.5534
44336,Nantes,47.2173,-1.5534
44371,Nantes,47.2173,-1.5534
44334,Nantes,47.2173,-1.5534
44041,Nantes,47.2173,-1.5534
44017,Nantes,47.2173,-1.5534
44335,Nantes,47.2173,-1.5534
44018,Nantes,47.2173,-1.5534
44019,Nantes,47.2173,-1.5534
44332,Nantes,47.2173,-1.5534
44333,Nantes,47.2173,-1.5534
44035,Nantes,47.2173,-1.5534
44090,Nantes,47.2173,-1.5534
44034,Nantes,47.2173,-1.5534
44033,Nantes,47.2173,-1.5534
44032,Nantes,47.2173,-1.5534
44024,Nantes,47.2173,-1.5534
44023,Nantes,47.2173,-1.5534
44373,Nantes,47.2173,-1.5534
44022,Nantes,47.2173,-1.5534
44046,Nantes,47.2173,-1.5534
44036,Nantes,47.2173,-1.5534
44038,Nantes,47.2173,-1.5534
44042,Nantes,47.2173,-1.5534
44021,Nantes,47.2173,-1.5534
44020,Nantes,47.2173,-1.5534
44047,Nantes,47.2173,-1.5534
44339,Nantes,47.2173,-1.5534
44338,Nantes,47.2173,-1.5534
44372,Nantes,47.2173,-1.5534
44379,Nantes,47.2173,-1.5534
44337,Nantes,47.2173,-1.5534
44328,Nantes,47.2173,-1.5534
44094,Nantes,47.2173,-1.5534
44185,Nantes,47.2173,-1.5534
44186,Nantes,47.2173,-1.5534
44309,Nantes,47.2173,-1.5534
44187,Nantes,47.2173,-1.5534
44188,Nantes,47.2173,-1.5534
44308,Nantes,47.2173,-1.5534
44307,Nantes,47.2173,-1.5534
44306,Nantes,47.2173,-1.5534
44305,Nantes,47.2173,-1.5534
44200,Nantes,47.2173,-1.5534
44304,Nantes,47.2173,-1.5534
44201,Nantes,47.2173,-1.5534
44202,Nantes,47.2173,-1.5534
44203,Nantes,47.2173,-1.5534
44204,Nantes,47.2173,-1.5534
44205,Nantes,47.2173,-1.5534
44209,Nantes,47.2173,-1.5534
44303,Nantes,47.2173,-1.5534
44302,Nantes,47.2173,-1.5534
44301,Nantes,47.2173,-1.5534
44300,Nantes,47.2173,-1.5534
44261,Nantes,47.2173,-1.5534
44277,Nantes,47.2173,-1.5534
44262,Nantes,47.2173,-1.5534
44263,Nantes,47.2173,-1.5534
44275,Nantes,47.2173,-1.5534
44274,Nantes,47.2173,-1.5534
44273,Nantes,47.2173,-1.5534
44272,Nantes,47.2173,-1.5534
44184,Nantes,47.2173,-1.5534
44311,Nantes,47.2173,-1.5534
44312,Nantes,47.2173,-1.5534
44179,Nantes,47.2173,-1.5534
44331,Nantes,47.2173,-1.5534
44095,Nantes,47.2173,-1.5534
44097,Nantes,47.2173,-1.5534
44099,Nantes,47.2173,-1.5534
44100,Nantes,47.2173,-1.5534
44329,Nantes,47.2173,-1.5534
44101,Nantes,47.2173,-1.5534
44015,Nantes,47.2173,-1.5534
44102,Nantes,47.2173,-1.5534
44327,Nantes,47.2173,-1.5534
44103,Nantes,47.2173,-1.5534
44326,Nantes,47.2173,-1.5534
44104,Nantes,47.2173,-1.5534
44105,Nantes,47.2173,-1.5534
44093,Nantes,47.2173,-1.5534
44325,Nantes,47.2173,-1.5534
44323,Nantes,47.2173,-1.5534
44322,Nantes,47.2173,-1.5534
44106,Nantes,47.2173,-1.5534
44321,Nantes,47.2173,-1.5534
44319,Nantes,47.2173,-1.5534
44318,Nantes,47.2173,-1.5534
44107,Nantes,47.2173,-1.5534
44109,Nantes,47.2173,-1.5534
44317,Nantes,47.2173,-1.5534
44316,Nantes,47.2173,-1.5534
44315,Nantes,47.2173,-1.5534
44314,Nantes,47.2173,-1.5534
44176,Nantes,47.2173,-1.5534
44313,Nantes,47.2173,-1.5534
44324,Nantes,47.2173,-1.5534
44014,Nantes,47.2173,-1.5534
44276,Nantes,47.2173,-1.5534
44265,Nantes,47.2173,-1.5534
44938,Nantes,47.2173,-1.5534
44937,Nantes,47.2173,-1.5534
44936,Nantes,47.2173,-1.5534
44935,Nantes,47.2173,-1.5534
44934,Nantes,47.2173,-1.5534
44933,Nantes,47.2173,-1.5534
44932,Nantes,47.2173,-1.5534
44931,Nantes,47.2173,-1.5534
44929,Nantes,47.2173,-1.5534
44928,Nantes,47.2173,-1.5534
44927,Nantes,47.2173,-1.5534
44926,Nantes,47.2173,-1.5534
44925,Nantes,47.2173,-1.5534
44924,Nantes,47.2173,-1.5534
44923,Nantes,47.2173,-1.5534
44922,Nantes,47.2173,-1.5534
44967,Nantes,47.2173,-1.5534
44971,Nantes,47.2173,-1.5534
44939,Nantes,47.2173,-1.5534
44941,Nantes,47.2173,-1.5534
44942,Nantes,47.2173,-1.5534
44966,Nantes,47.2173,-1.5534
44965,Nantes,47.2173,-1.5534
44964,Nantes,47.2173,-1.5534
44963,Nantes,47.2173,-1.5534
44959,Nantes,47.2173,-1.5534
44958,Nantes,47.2173,-1.5534
44957,Nantes,47.2173,-1.5534
44956,Nantes,47.2173,-1.5534
44921,Nantes,47.2173,-1.5534
44955,Nantes,47.2173,-1.5534
44953,Nantes,47.2173,-1.5534
44952,Nantes,47.2173,-1.5534
44951,Nantes,47.2173,-1.5534
44969,Nantes,47.2173,-1.5534
44949,Nantes,47.2173,-1.5534
44947,Nantes,47.2173,-1.5534
44945,Nantes,47.2173,-1.5534
44944,Nantes,47.2173,-1.5534
44954,Nantes,47.2173,-1.5534
44919,Nantes,47.2173,-1.5534
44968,Nantes,47.2173,-1.5534
44918,Nantes,47.2173,-1.5534
44002,Nantes,47.2173,-1.5534
44003,Nantes,47.2173,-1.5534
44975,Nantes,47.2173,-1.5534
44004,Nantes,47.2173,-1.5534
44976,Nantes,47.2173,-1.5534
44005,Nantes,47.2173,-1.5534
44006,Nantes,47.2173,-1.5534
44001,Nantes,47.2173,-1.5534
44007,Nantes,47.2173,-1.5534
44009,Nantes,47.2173,-1.5534
44977,Nantes,47.2173,-1.5534
44010,Nantes,47.2173,-1.5534
44978,Nantes,47.2173,-1.5534
44011,Nantes,47.2173,-1.5534
44012,Nantes,47.2173,-1.5534
44013,Nantes,47.2173,-1.5534
44008,Nantes,47.2173,-1.5534
44000,Nantes,47.2173,-1.5534
44974,Nantes,47.2173,-1.5534
44912,Nantes,47.2173,-1.5534
44917,Nantes,47.2173,-1.5534
44916,Nantes,47.2173,-1.5534
44915,Nantes,47.2173,-1.5534
44914,Nantes,47.2173,-1.5534
44913,Nantes,47.2173,-1.5534
44911,Nantes,47.2173,-1.5534
44268,Nantes,47.2173,-1.5534
44900,Nantes,47.2173,-1.5534
44973,Nantes,47.2173,-1.5534
44972,Nantes,47.2173,-1.5534
38350,Nantes-en-Ratier,44.9348,5.8258
79400,Nanteuil,46.4123,-0.1745
24320,Nanteuil-Auriac-de-Bourzac,45.3833,0.2833
16700,Nanteuil-en-Vallée,46.0007,0.3217
51480,Nanteuil-la-Forêt,49.1167,3.9167
02880,Nanteuil-la-Fosse,49.4359,3.4523
60440,Nanteuil-le-Haudouin,49.1408,2.8114
77100,Nanteuil-lès-Meaux,48.9294,2.8959
02210,Nanteuil-Notre-Dame,49.192,3.41
08300,Nanteuil-sur-Aisne,49.5121,4.3009
77730,Nanteuil-sur-Marne,48.9783,3.2202
39160,Nantey,46.4082,5.3988
24800,Nantheuil,45.4135,0.9443
24800,Nanthiat,45.4083,0.9851
87140,Nantiat,46.0095,1.1732
17770,Nantillé,45.8711,-0.4919
55270,Nantillois,49.2988,5.1387
70100,Nantilly,47.4584,5.5269
55500,Nant-le-Grand,48.6771,5.2254
55500,Nant-le-Petit,48.6556,5.2146
55500,Nantois,48.6382,5.3523
71240,Nanton,46.6202,4.8167
77230,Nantouillet,49.0019,2.7036
21190,Nantoux,47.0332,4.7604
01130,Nantua,46.1534,5.606
01460,Nantua,46.1534,5.606
80260,Naours,50.0368,2.2769
57220,Narbéfontaine,49.1418,6.5462
25210,Narbief,47.1299,6.6907
11100,Narbonne,43.184,3.0014
11781,Narbonne,43.184,3.0014
11790,Narbonne,43.184,3.0014
11108,Narbonne,43.184,3.0014
11102,Narbonne,43.184,3.0014
11782,Narbonne,43.184,3.0014
11103,Narbonne,43.184,3.0014
11104,Narbonne,43.184,3.0014
11105,Narbonne,43.184,3.0014
11789,Narbonne,43.184,3.0014
11785,Narbonne,43.184,3.0014
11784,Narbonne,43.184,3.0014
11109,Narbonne,43.184,3.0014
11101,Narbonne,43.184,3.0014
11107,Narbonne,43.184,3.0014
11106,Narbonne,43.184,3.0014
64510,Narcastet,43.2512,-0.3198
58400,Narcy,47.2371,3.0692
52170,Narcy,48.5843,5.087
45210,Nargis,48.1111,2.756
15230,Narnhac,44.9286,2.779
64190,Narp,43.3753,-0.8307
40180,Narrosse,43.7032,-1.0083
48260,Nasbinals,44.6622,3.0464
27550,Nassandres,49.1263,0.736
40330,Nassiet,43.6,-0.6787
03190,Nassigny,46.4973,2.6053
24230,Nastringues,44.8747,0.1527
01300,Nattages,45.7306,5.7635
67130,Natzwiller,48.4377,7.2573
12800,Naucelle,44.198,2.3417
15000,Naucelles,44.959,2.4188
15250,Naucelles,44.959,2.4188
33990,Naujac-sur-Mer,45.2547,-1.0249
33420,Naujan-et-Postiac,44.7889,-0.1817
02420,Nauroy,49.9532,3.2552
12700,Naussac,44.5203,2.0944
48300,Naussac,44.7277,3.8385
48300,Naussac-Fontanes,44.7273,3.8393
24440,Naussannes,44.7561,0.726
72260,Nauvay,48.2525,0.3941
12330,Nauviale,44.5206,2.4289
30580,Navacelles,44.163,4.2405
64450,Navailles-Angos,43.4142,-0.3417
64190,Navarrenx,43.3217,-0.7597
41100,Naveil,47.7958,1.0322
70000,Navenne,47.6087,6.1618
81710,Navès,43.5656,2.2233
03330,Naves,46.1751,3.1093
59161,Naves,50.2029,3.3165
19460,Naves,45.314,1.7671
74370,Nâves-Parmelan,45.9354,6.1921
71270,Navilly,46.9347,5.145
50190,Nay,49.2437,-1.3724
64800,Nay,43.1799,-0.2623
88100,Nayemont-les-Fosses,48.2969,7.0069
37530,Nazelles-Négron,47.4333,0.95
33500,Néac,44.9362,-0.1833
56430,Néant-sur-Yvel,48.0132,-2.3287
53150,Neau,48.1562,-0.4757
27250,Neaufles-Auvergny,48.8667,0.75
27830,Neaufles-Saint-Martin,49.2765,1.7279
61500,Neauphe-sous-Essai,48.5659,0.2106
61160,Neauphe-sur-Dive,48.8493,0.0962
78640,Neauphle-le-Château,48.8142,1.9057
78640,Neauphle-le-Vieux,48.8155,1.862
78980,Neauphlette,48.9314,1.5261
42470,Neaux,45.9628,4.1813
34800,Nébian,43.6064,3.4308
11500,Nébias,42.8968,2.1158
57670,Nébing,48.904,6.8119
63210,Nébouzat,45.7155,2.9049
61160,Nécy,48.8316,-0.116
87120,Nedde,45.7194,1.8314
62550,Nédon,50.5247,2.3698
62550,Nédonchel,50.5241,2.3588
67630,Neewiller-près-Lauterbourg,48.9553,8.1258
05000,Neffes,44.5048,6.022
34320,Neffiès,43.5335,3.3303
66170,Néfiach,42.6929,2.6662
82800,Nègrepelisse,44.0752,1.5213
50260,Négreville,49.4939,-1.5481
24460,Négrondes,45.3447,0.864
50390,Néhou,49.4199,-1.5424
57670,Nelling,48.9656,6.8663
77140,Nemours,48.2751,2.6908
77799,Nemours,48.2751,2.6908
77798,Nemours,48.2751,2.6908
77792,Nemours,48.2751,2.6908
77796,Nemours,48.2751,2.6908
77793,Nemours,48.2751,2.6908
77794,Nemours,48.2751,2.6908
77791,Nemours,48.2751,2.6908
77795,Nemours,48.2751,2.6908
62180,Nempont-Saint-Firmin,50.3555,1.7332
31350,Nénigan,43.3573,0.7032
36220,Néons-sur-Creuse,46.7456,0.9296
83136,Néoules,43.3084,6.008
23200,Néoux,45.9155,2.2604
55700,Nepvant,49.5397,5.2242
47600,Nérac,44.136,0.3384
40250,Nerbis,43.754,-0.7362
16200,Nercillac,45.7154,-0.2462
17510,Néré,45.9749,-0.2362
36400,Néret,46.5676,2.1506
33750,Nérigean,44.8416,-0.289
86150,Nérignac,46.2946,0.7264
03310,Néris-les-Bains,46.2869,2.6587
74140,Nernier,46.3601,6.299
28210,Néron,48.6018,1.5139
42510,Néronde,45.8364,4.236
18350,Nérondes,46.9976,2.8183
63120,Néronde-sur-Dore,45.7975,3.5229
30360,Ners,44.0269,4.1589
16440,Nersac,45.6256,0.051
42510,Nervieux,45.8034,4.1505
95590,Nerville-la-Forêt,49.0908,2.2818
60320,Néry,49.2821,2.7774
63320,Neschers,45.5903,3.1637
09240,Nescus,42.9922,1.4318
80190,Nesle,49.7589,2.9113
21330,Nesle-et-Massoult,47.7754,4.4311
76270,Nesle-Hodeng,49.7062,1.5054
51120,Nesle-la-Reposte,48.6323,3.5516
51700,Nesle-le-Repons,49.0486,3.714
80140,Nesle-l'Hôpital,49.9059,1.691
76340,Nesle-Normandeuse,49.9071,1.6681
62152,Nesles,50.6259,1.6564
02400,Nesles-la-Montagne,49.0196,3.4261
95690,Nesles-la-Vallée,49.132,2.171
80140,Neslette,49.9242,1.6645
85310,Nesmy,46.591,-1.4017
45270,Nesploy,47.9975,2.3609
19600,Nespouls,45.0499,1.5025
20225,Nessa,42.5501,8.9483
65150,Nestier,43.0626,0.4792
55800,Nettancourt,48.8764,4.9427
39120,Neublans-Abergement,46.9167,5.3333
67220,Neubois,48.3059,7.34
25150,Neuchâtel-Urtière,47.3755,6.7312
59940,Neuf-Berquin,50.6607,2.6721
76680,Neufbosc,49.6456,1.3635
68600,Neuf-Brisach,48.0178,7.528
88300,Neufchâteau,48.3556,5.696
88302,Neufchâteau,48.3556,5.696
88306,Neufchâteau,48.3556,5.696
